,stay_date,report_date,lead_in,individual_reservation_change_3_actual,individual_reservation_change_3_predicted
10828,2024-01-30,2024-01-23,7,14,8.433009
10829,2024-01-30,2024-01-24,6,12,6.529492
10830,2024-01-30,2024-01-25,5,12,5.9609656
10831,2024-01-30,2024-01-26,4,9,6.7847767
10832,2024-01-30,2024-01-27,3,8,8.384451
10833,2024-01-30,2024-01-28,2,6,7.043214
10834,2024-01-30,2024-01-29,1,1,2.9721007
10835,2024-01-30,2024-01-30,0,0,0.9069608
10836,2024-01-31,2024-01-01,30,0,2.3119304
10837,2024-01-31,2024-01-02,29,0,2.2064528
10838,2024-01-31,2024-01-03,28,0,2.335247
10839,2024-01-31,2024-01-04,27,0,1.7459661
10840,2024-01-31,2024-01-05,26,0,1.8869464
10841,2024-01-31,2024-01-06,25,1,2.2454848
10842,2024-01-31,2024-01-07,24,1,2.4037397
10843,2024-01-31,2024-01-08,23,2,2.689979
10844,2024-01-31,2024-01-09,22,1,3.0480204
10845,2024-01-31,2024-01-10,21,2,2.4701297
10846,2024-01-31,2024-01-11,20,1,2.2089257
10847,2024-01-31,2024-01-12,19,2,2.4946082
10848,2024-01-31,2024-01-13,18,4,3.0300608
10849,2024-01-31,2024-01-14,17,4,4.0991945
10850,2024-01-31,2024-01-15,16,6,4.95961
10851,2024-01-31,2024-01-16,15,8,4.7082806
10852,2024-01-31,2024-01-17,14,9,3.4647586
10853,2024-01-31,2024-01-18,13,6,3.105377
10854,2024-01-31,2024-01-19,12,4,3.6400833
10855,2024-01-31,2024-01-20,11,5,4.962205
10856,2024-01-31,2024-01-21,10,9,7.6450267
10857,2024-01-31,2024-01-22,9,7,8.256231
10858,2024-01-31,2024-01-23,8,11,8.166025
10859,2024-01-31,2024-01-24,7,8,6.6843452
10860,2024-01-31,2024-01-25,6,8,6.5801907
10861,2024-01-31,2024-01-26,5,6,6.724853
10862,2024-01-31,2024-01-27,4,9,8.217626
10863,2024-01-31,2024-01-28,3,12,9.460081
10864,2024-01-31,2024-01-29,2,8,7.2757454
10865,2024-01-31,2024-01-30,1,4,4.4299626
10866,2024-01-31,2024-01-31,0,0,1.2757215
10867,2024-02-01,2024-01-02,30,0,1.4709877
10868,2024-02-01,2024-01-03,29,0,1.6174339
10869,2024-02-01,2024-01-04,28,0,1.8421888
10870,2024-02-01,2024-01-05,27,0,1.8630458
10871,2024-02-01,2024-01-06,26,0,2.0767276
10872,2024-02-01,2024-01-07,25,0,1.82213
10873,2024-02-01,2024-01-08,24,1,1.9037232
10874,2024-02-01,2024-01-09,23,1,2.1687653
10875,2024-02-01,2024-01-10,22,1,1.9078736
10876,2024-02-01,2024-01-11,21,0,1.8660903
10877,2024-02-01,2024-01-12,20,0,1.8780298
10878,2024-02-01,2024-01-13,19,3,2.4014723
10879,2024-02-01,2024-01-14,18,3,2.196453
10880,2024-02-01,2024-01-15,17,5,2.5555835
10881,2024-02-01,2024-01-16,16,6,2.8542335
10882,2024-02-01,2024-01-17,15,7,2.2942796
10883,2024-02-01,2024-01-18,14,5,2.2745118
10884,2024-02-01,2024-01-19,13,5,2.4410179
10885,2024-02-01,2024-01-20,12,4,2.6307185
10886,2024-02-01,2024-01-21,11,4,3.502806
10887,2024-02-01,2024-01-22,10,1,5.12085
10888,2024-02-01,2024-01-23,9,3,5.0750895
10889,2024-02-01,2024-01-24,8,4,3.6023896
10890,2024-02-01,2024-01-25,7,3,3.6146564
10891,2024-02-01,2024-01-26,6,6,4.2407146
10892,2024-02-01,2024-01-27,5,7,5.493026
10893,2024-02-01,2024-01-28,4,10,6.741304
10894,2024-02-01,2024-01-29,3,8,7.2602997
10895,2024-02-01,2024-01-30,2,6,6.309796
10896,2024-02-01,2024-01-31,1,3,3.7765353
10897,2024-02-01,2024-02-01,0,0,0.8918329
10898,2024-02-02,2024-01-03,30,3,1.9691341
10899,2024-02-02,2024-01-04,29,1,2.104346
10900,2024-02-02,2024-01-05,28,0,2.1411211
10901,2024-02-02,2024-01-06,27,1,2.3985622
10902,2024-02-02,2024-01-07,26,1,2.0314655
10903,2024-02-02,2024-01-08,25,1,2.0654037
10904,2024-02-02,2024-01-09,24,0,2.17875
10905,2024-02-02,2024-01-10,23,0,2.4100397
10906,2024-02-02,2024-01-11,22,0,2.4385335
10907,2024-02-02,2024-01-12,21,0,2.6200657
10908,2024-02-02,2024-01-13,20,0,2.8484602
10909,2024-02-02,2024-01-14,19,1,2.276343
10910,2024-02-02,2024-01-15,18,1,2.3774738
10911,2024-02-02,2024-01-16,17,3,2.4536707
10912,2024-02-02,2024-01-17,16,2,2.2751017
10913,2024-02-02,2024-01-18,15,2,2.2469747
10914,2024-02-02,2024-01-19,14,0,2.3192682
10915,2024-02-02,2024-01-20,13,0,2.5562506
10916,2024-02-02,2024-01-21,12,0,2.867726
10917,2024-02-02,2024-01-22,11,0,2.9545386
10918,2024-02-02,2024-01-23,10,0,3.5345364
10919,2024-02-02,2024-01-24,9,1,3.237591
10920,2024-02-02,2024-01-25,8,1,3.275488
10921,2024-02-02,2024-01-26,7,2,3.5974877
10922,2024-02-02,2024-01-27,6,2,4.6199393
10923,2024-02-02,2024-01-28,5,6,5.9954634
10924,2024-02-02,2024-01-29,4,5,6.356824
10925,2024-02-02,2024-01-30,3,6,7.070466
10926,2024-02-02,2024-01-31,2,2,4.950544
10927,2024-02-02,2024-02-01,1,2,3.2205637
10928,2024-02-02,2024-02-02,0,0,0.5403656
10929,2024-02-03,2024-01-04,30,1,2.9364092
10930,2024-02-03,2024-01-05,29,2,3.1889527
10931,2024-02-03,2024-01-06,28,4,2.9347274
10932,2024-02-03,2024-01-07,27,4,2.7331438
10933,2024-02-03,2024-01-08,26,2,2.7001958
10934,2024-02-03,2024-01-09,25,0,2.6300206
10935,2024-02-03,2024-01-10,24,0,2.795032
10936,2024-02-03,2024-01-11,23,0,2.940984
10937,2024-02-03,2024-01-12,22,0,3.0255013
10938,2024-02-03,2024-01-13,21,0,3.2106466
10939,2024-02-03,2024-01-14,20,2,2.6192772
10940,2024-02-03,2024-01-15,19,2,2.5861838
10941,2024-02-03,2024-01-16,18,2,2.4667614
10942,2024-02-03,2024-01-17,17,0,2.850552
10943,2024-02-03,2024-01-18,16,0,2.6047492
10944,2024-02-03,2024-01-19,15,0,2.6142025
10945,2024-02-03,2024-01-20,14,0,2.799968
10946,2024-02-03,2024-01-21,13,0,3.3214839
10947,2024-02-03,2024-01-22,12,0,3.3103256
10948,2024-02-03,2024-01-23,11,2,3.2745502
10949,2024-02-03,2024-01-24,10,3,3.1880674
10950,2024-02-03,2024-01-25,9,3,3.2524638
10951,2024-02-03,2024-01-26,8,2,3.6625955
10952,2024-02-03,2024-01-27,7,2,4.688459
10953,2024-02-03,2024-01-28,6,5,5.9831285
10954,2024-02-03,2024-01-29,5,4,6.5414143
10955,2024-02-03,2024-01-30,4,5,7.1438303
10956,2024-02-03,2024-01-31,3,4,7.807275
10957,2024-02-03,2024-02-01,2,4,7.4103136
10958,2024-02-03,2024-02-02,1,2,5.2342315
10959,2024-02-03,2024-02-03,0,0,1.565967
10960,2024-02-04,2024-01-05,30,0,1.1995248
10961,2024-02-04,2024-01-06,29,0,1.303834
10962,2024-02-04,2024-01-07,28,0,1.6458226
10963,2024-02-04,2024-01-08,27,0,1.6399562
10964,2024-02-04,2024-01-09,26,0,1.6678183
10965,2024-02-04,2024-01-10,25,0,1.475707
10966,2024-02-04,2024-01-11,24,0,1.3552995
10967,2024-02-04,2024-01-12,23,0,1.4121664
10968,2024-02-04,2024-01-13,22,1,1.6910466
10969,2024-02-04,2024-01-14,21,1,1.7109787
10970,2024-02-04,2024-01-15,20,3,1.7588649
10971,2024-02-04,2024-01-16,19,2,1.9368365
10972,2024-02-04,2024-01-17,18,2,1.566296
10973,2024-02-04,2024-01-18,17,0,1.7545934
10974,2024-02-04,2024-01-19,16,0,2.0555832
10975,2024-02-04,2024-01-20,15,0,2.4178567
10976,2024-02-04,2024-01-21,14,0,3.2428603
10977,2024-02-04,2024-01-22,13,0,3.1904259
10978,2024-02-04,2024-01-23,12,3,2.9271128
10979,2024-02-04,2024-01-24,11,3,2.1696258
10980,2024-02-04,2024-01-25,10,3,1.3632625
10981,2024-02-04,2024-01-26,9,2,1.4689109
10982,2024-02-04,2024-01-27,8,3,2.5149183
10983,2024-02-04,2024-01-28,7,4,3.19939
10984,2024-02-04,2024-01-29,6,3,3.4995854
10985,2024-02-04,2024-01-30,5,3,3.6093779
10986,2024-02-04,2024-01-31,4,3,3.8024528
10987,2024-02-04,2024-02-01,3,3,4.1558
10988,2024-02-04,2024-02-02,2,2,3.5838754
10989,2024-02-04,2024-02-03,1,1,2.7759247
10990,2024-02-04,2024-02-04,0,0,1.3133061
10991,2024-02-05,2024-01-06,30,1,2.6191268
10992,2024-02-05,2024-01-07,29,2,2.7808733
10993,2024-02-05,2024-01-08,28,3,2.8116033
10994,2024-02-05,2024-01-09,27,2,2.7375352
10995,2024-02-05,2024-01-10,26,1,2.6010783
10996,2024-02-05,2024-01-11,25,0,2.3787982
10997,2024-02-05,2024-01-12,24,1,2.4741046
10998,2024-02-05,2024-01-13,23,2,2.7016823
10999,2024-02-05,2024-01-14,22,6,3.278988
11000,2024-02-05,2024-01-15,21,7,3.1775923
11001,2024-02-05,2024-01-16,20,6,3.1538036
11002,2024-02-05,2024-01-17,19,2,2.713833
11003,2024-02-05,2024-01-18,18,0,3.040166
11004,2024-02-05,2024-01-19,17,0,2.9083626
11005,2024-02-05,2024-01-20,16,2,3.0990047
11006,2024-02-05,2024-01-21,15,2,3.7994075
11007,2024-02-05,2024-01-22,14,2,3.7844188
11008,2024-02-05,2024-01-23,13,3,3.5568128
11009,2024-02-05,2024-01-24,12,3,2.919673
11010,2024-02-05,2024-01-25,11,3,3.0041723
11011,2024-02-05,2024-01-26,10,2,3.3204358
11012,2024-02-05,2024-01-27,9,2,3.7797613
11013,2024-02-05,2024-01-28,8,5,4.692421
11014,2024-02-05,2024-01-29,7,3,4.505271
11015,2024-02-05,2024-01-30,6,4,4.9918756
11016,2024-02-05,2024-01-31,5,2,4.048291
11017,2024-02-05,2024-02-01,4,2,3.3926244
11018,2024-02-05,2024-02-02,3,1,3.2344592
11019,2024-02-05,2024-02-03,2,0,3.3310332
11020,2024-02-05,2024-02-04,1,0,2.3265896
11021,2024-02-05,2024-02-05,0,0,0.80235046
11022,2024-02-06,2024-01-07,30,0,3.409891
11023,2024-02-06,2024-01-08,29,1,3.2509458
11024,2024-02-06,2024-01-09,28,1,2.9083803
11025,2024-02-06,2024-01-10,27,2,2.6715045
11026,2024-02-06,2024-01-11,26,1,2.6110005
11027,2024-02-06,2024-01-12,25,1,2.6488705
11028,2024-02-06,2024-01-13,24,1,2.945421
11029,2024-02-06,2024-01-14,23,3,3.1467147
11030,2024-02-06,2024-01-15,22,5,3.1977065
11031,2024-02-06,2024-01-16,21,4,3.2800612
11032,2024-02-06,2024-01-17,20,2,2.3430824
11033,2024-02-06,2024-01-18,19,0,2.6808991
11034,2024-02-06,2024-01-19,18,0,2.644235
11035,2024-02-06,2024-01-20,17,3,3.4764817
11036,2024-02-06,2024-01-21,16,3,4.017011
11037,2024-02-06,2024-01-22,15,4,3.7681127
11038,2024-02-06,2024-01-23,14,4,3.7490225
11039,2024-02-06,2024-01-24,13,4,3.149008
11040,2024-02-06,2024-01-25,12,3,3.1274612
11041,2024-02-06,2024-01-26,11,5,3.6711078
11042,2024-02-06,2024-01-27,10,5,6.171651
11043,2024-02-06,2024-01-28,9,8,7.7464666
11044,2024-02-06,2024-01-29,8,6,7.5625086
11045,2024-02-06,2024-01-30,7,7,7.2272763
11046,2024-02-06,2024-01-31,6,5,5.790313
11047,2024-02-06,2024-02-01,5,4,4.5013666
11048,2024-02-06,2024-02-02,4,3,4.4698443
11049,2024-02-06,2024-02-03,3,2,5.734645
11050,2024-02-06,2024-02-04,2,0,4.603368
11051,2024-02-06,2024-02-05,1,0,2.5987868
11052,2024-02-06,2024-02-06,0,0,0.81321645
11053,2024-02-07,2024-01-08,30,1,3.3454282
11054,2024-02-07,2024-01-09,29,1,3.2967732
11055,2024-02-07,2024-01-10,28,2,2.8553543
11056,2024-02-07,2024-01-11,27,1,2.707028
11057,2024-02-07,2024-01-12,26,1,2.802426
11058,2024-02-07,2024-01-13,25,2,2.9327219
11059,2024-02-07,2024-01-14,24,4,2.9409316
11060,2024-02-07,2024-01-15,23,5,3.0965004
11061,2024-02-07,2024-01-16,22,3,3.1724195
11062,2024-02-07,2024-01-17,21,1,2.6210756
11063,2024-02-07,2024-01-18,20,0,2.9710436
11064,2024-02-07,2024-01-19,19,0,2.557712
11065,2024-02-07,2024-01-20,18,1,3.353298
11066,2024-02-07,2024-01-21,17,1,3.652149
11067,2024-02-07,2024-01-22,16,2,4.225534
11068,2024-02-07,2024-01-23,15,3,3.9676578
11069,2024-02-07,2024-01-24,14,3,2.827027
11070,2024-02-07,2024-01-25,13,2,2.9236543
11071,2024-02-07,2024-01-26,12,4,3.061002
11072,2024-02-07,2024-01-27,11,5,4.3771753
11073,2024-02-07,2024-01-28,10,7,6.779579
11074,2024-02-07,2024-01-29,9,6,8.007277
11075,2024-02-07,2024-01-30,8,5,8.022288
11076,2024-02-07,2024-01-31,7,4,6.8346033
11077,2024-02-07,2024-02-01,6,4,6.8402624
11078,2024-02-07,2024-02-02,5,7,7.0709023
11079,2024-02-07,2024-02-03,4,7,8.765401
11080,2024-02-07,2024-02-04,3,9,9.731479
11081,2024-02-07,2024-02-05,2,6,8.760624
11082,2024-02-07,2024-02-06,1,5,5.6444445
11083,2024-02-07,2024-02-07,0,0,1.2340742
11084,2024-02-08,2024-01-09,30,1,1.6571671
11085,2024-02-08,2024-01-10,29,1,1.500827
11086,2024-02-08,2024-01-11,28,0,1.573458
11087,2024-02-08,2024-01-12,27,0,1.623294
11088,2024-02-08,2024-01-13,26,2,2.0208623
11089,2024-02-08,2024-01-14,25,4,1.8727936
11090,2024-02-08,2024-01-15,24,4,2.0274823
11091,2024-02-08,2024-01-16,23,2,2.1698372
11092,2024-02-08,2024-01-17,22,0,1.8499509
11093,2024-02-08,2024-01-18,21,0,1.7535934
11094,2024-02-08,2024-01-19,20,0,1.7353657
11095,2024-02-08,2024-01-20,19,0,2.3281715
11096,2024-02-08,2024-01-21,18,0,2.5457788
11097,2024-02-08,2024-01-22,17,0,2.787762
11098,2024-02-08,2024-01-23,16,0,2.8520997
11099,2024-02-08,2024-01-24,15,0,2.248301
11100,2024-02-08,2024-01-25,14,0,2.1645215
11101,2024-02-08,2024-01-26,13,1,2.193798
11102,2024-02-08,2024-01-27,12,2,2.5347934
11103,2024-02-08,2024-01-28,11,4,3.9021916
11104,2024-02-08,2024-01-29,10,4,4.0038466
11105,2024-02-08,2024-01-30,9,3,4.403483
11106,2024-02-08,2024-01-31,8,2,3.579743
11107,2024-02-08,2024-02-01,7,3,3.9578621
11108,2024-02-08,2024-02-02,6,3,4.3734317
11109,2024-02-08,2024-02-03,5,4,5.512551
11110,2024-02-08,2024-02-04,4,4,6.951918
11111,2024-02-08,2024-02-05,3,10,7.2025986
11112,2024-02-08,2024-02-06,2,8,6.966605
11113,2024-02-08,2024-02-07,1,6,4.2426896
11114,2024-02-08,2024-02-08,0,0,0.78721595
11115,2024-02-09,2024-01-10,30,0,1.5897515
11116,2024-02-09,2024-01-11,29,2,1.741039
11117,2024-02-09,2024-01-12,28,2,1.9455385
11118,2024-02-09,2024-01-13,27,2,2.1031876
11119,2024-02-09,2024-01-14,26,0,1.7495217
11120,2024-02-09,2024-01-15,25,0,1.7688159
11121,2024-02-09,2024-01-16,24,0,1.8369225
11122,2024-02-09,2024-01-17,23,0,1.9979142
11123,2024-02-09,2024-01-18,22,0,1.8870993
11124,2024-02-09,2024-01-19,21,1,1.8979776
11125,2024-02-09,2024-01-20,20,2,1.8906312
11126,2024-02-09,2024-01-21,19,2,2.0301104
11127,2024-02-09,2024-01-22,18,1,2.0597277
11128,2024-02-09,2024-01-23,17,0,2.1075113
11129,2024-02-09,2024-01-24,16,1,1.7603334
11130,2024-02-09,2024-01-25,15,1,1.8402857
11131,2024-02-09,2024-01-26,14,2,1.886086
11132,2024-02-09,2024-01-27,13,1,2.146399
11133,2024-02-09,2024-01-28,12,3,2.6369123
11134,2024-02-09,2024-01-29,11,2,2.8689384
11135,2024-02-09,2024-01-30,10,2,3.4392078
11136,2024-02-09,2024-01-31,9,0,3.2713232
11137,2024-02-09,2024-02-01,8,0,3.2248895
11138,2024-02-09,2024-02-02,7,0,3.4512584
11139,2024-02-09,2024-02-03,6,1,4.520592
11140,2024-02-09,2024-02-04,5,2,5.560795
11141,2024-02-09,2024-02-05,4,4,6.0098987
11142,2024-02-09,2024-02-06,3,12,6.920996
11143,2024-02-09,2024-02-07,2,11,5.6903896
11144,2024-02-09,2024-02-08,1,9,3.8585067
11145,2024-02-09,2024-02-09,0,0,1.1328704
11146,2024-02-10,2024-01-11,30,4,2.5640147
11147,2024-02-10,2024-01-12,29,4,2.7907643
11148,2024-02-10,2024-01-13,28,4,2.9867814
11149,2024-02-10,2024-01-14,27,2,2.265442
11150,2024-02-10,2024-01-15,26,2,2.2360227
11151,2024-02-10,2024-01-16,25,1,2.437379
11152,2024-02-10,2024-01-17,24,0,2.574146
11153,2024-02-10,2024-01-18,23,0,2.513092
11154,2024-02-10,2024-01-19,22,2,2.450389
11155,2024-02-10,2024-01-20,21,2,2.5990338
11156,2024-02-10,2024-01-21,20,2,2.6554737
11157,2024-02-10,2024-01-22,19,0,2.681723
11158,2024-02-10,2024-01-23,18,0,2.6291387
11159,2024-02-10,2024-01-24,17,0,2.2323043
11160,2024-02-10,2024-01-25,16,0,2.1833146
11161,2024-02-10,2024-01-26,15,1,2.601247
11162,2024-02-10,2024-01-27,14,1,2.876995
11163,2024-02-10,2024-01-28,13,3,3.7284062
11164,2024-02-10,2024-01-29,12,2,3.0827732
11165,2024-02-10,2024-01-30,11,4,3.318307
11166,2024-02-10,2024-01-31,10,2,3.5984619
11167,2024-02-10,2024-02-01,9,2,3.9295285
11168,2024-02-10,2024-02-02,8,2,4.4806924
11169,2024-02-10,2024-02-03,7,2,5.202876
11170,2024-02-10,2024-02-04,6,2,6.522722
11171,2024-02-10,2024-02-05,5,1,6.949143
11172,2024-02-10,2024-02-06,4,5,6.855912
11173,2024-02-10,2024-02-07,3,8,7.585646
11174,2024-02-10,2024-02-08,2,8,6.652623
11175,2024-02-10,2024-02-09,1,4,5.269673
11176,2024-02-10,2024-02-10,0,1,1.3423909
11177,2024-02-10,2024-02-11,-1,0,0.83032465
11178,2024-02-11,2024-01-12,30,2,1.5014893
11179,2024-02-11,2024-01-13,29,0,1.58335
11180,2024-02-11,2024-01-14,28,0,1.9900725
11181,2024-02-11,2024-01-15,27,0,2.0660865
11182,2024-02-11,2024-01-16,26,0,2.038207
11183,2024-02-11,2024-01-17,25,0,1.7204005
11184,2024-02-11,2024-01-18,24,0,1.5044284
11185,2024-02-11,2024-01-19,23,1,1.5531644
11186,2024-02-11,2024-01-20,22,1,1.4279757
11187,2024-02-11,2024-01-21,21,1,1.8470795
11188,2024-02-11,2024-01-22,20,0,1.8238477
11189,2024-02-11,2024-01-23,19,0,1.6890577
11190,2024-02-11,2024-01-24,18,0,1.3312639
11191,2024-02-11,2024-01-25,17,0,1.3839886
11192,2024-02-11,2024-01-26,16,0,1.5295767
11193,2024-02-11,2024-01-27,15,1,1.4922216
11194,2024-02-11,2024-01-28,14,4,1.7503699
11195,2024-02-11,2024-01-29,13,5,1.7691526
11196,2024-02-11,2024-01-30,12,4,1.8864356
11197,2024-02-11,2024-01-31,11,1,1.7870438
11198,2024-02-11,2024-02-01,10,0,1.6098735
11199,2024-02-11,2024-02-02,9,3,1.8357575
11200,2024-02-11,2024-02-03,8,5,3.034713
11201,2024-02-11,2024-02-04,7,7,3.5659819
11202,2024-02-11,2024-02-05,6,9,4.0130844
11203,2024-02-11,2024-02-06,5,7,4.800395
11204,2024-02-11,2024-02-07,4,5,5.6233454
11205,2024-02-11,2024-02-08,3,3,4.3789787
11206,2024-02-11,2024-02-09,2,3,4.777091
11207,2024-02-11,2024-02-10,1,3,2.4455876
11208,2024-02-11,2024-02-11,0,0,0.5369331
11209,2024-02-12,2024-01-13,30,1,1.9659251
11210,2024-02-12,2024-01-14,29,1,1.9961025
11211,2024-02-12,2024-01-15,28,1,2.0573857
11212,2024-02-12,2024-01-16,27,0,2.0597942
11213,2024-02-12,2024-01-17,26,0,1.7529672
11214,2024-02-12,2024-01-18,25,0,1.6792122
11215,2024-02-12,2024-01-19,24,0,1.6844499
11216,2024-02-12,2024-01-20,23,2,1.9600645
11217,2024-02-12,2024-01-21,22,3,2.3442652
11218,2024-02-12,2024-01-22,21,3,2.3289392
11219,2024-02-12,2024-01-23,20,3,2.2316303
11220,2024-02-12,2024-01-24,19,2,1.7781065
11221,2024-02-12,2024-01-25,18,2,1.7172636
11222,2024-02-12,2024-01-26,17,0,1.9695803
11223,2024-02-12,2024-01-27,16,1,2.3731754
11224,2024-02-12,2024-01-28,15,2,3.2372403
11225,2024-02-12,2024-01-29,14,3,3.2475748
11226,2024-02-12,2024-01-30,13,4,3.358815
11227,2024-02-12,2024-01-31,12,3,2.4562201
11228,2024-02-12,2024-02-01,11,2,2.541088
11229,2024-02-12,2024-02-02,10,2,4.1154203
11230,2024-02-12,2024-02-03,9,7,5.567203
11231,2024-02-12,2024-02-04,8,10,6.8389144
11232,2024-02-12,2024-02-05,7,11,7.4891047
11233,2024-02-12,2024-02-06,6,7,7.9894547
11234,2024-02-12,2024-02-07,5,6,7.3953776
11235,2024-02-12,2024-02-08,4,3,7.714915
11236,2024-02-12,2024-02-09,3,7,8.39548
11237,2024-02-12,2024-02-10,2,5,8.018989
11238,2024-02-12,2024-02-11,1,5,5.8026457
11239,2024-02-12,2024-02-12,0,0,1.6276069
11240,2024-02-13,2024-01-14,30,2,2.3155975
11241,2024-02-13,2024-01-15,29,2,2.3734715
11242,2024-02-13,2024-01-16,28,1,2.3082829
11243,2024-02-13,2024-01-17,27,0,2.1285145
11244,2024-02-13,2024-01-18,26,0,1.9590787
11245,2024-02-13,2024-01-19,25,0,1.8571995
11246,2024-02-13,2024-01-20,24,2,2.2434535
11247,2024-02-13,2024-01-21,23,4,2.8601809
11248,2024-02-13,2024-01-22,22,5,2.8455484
11249,2024-02-13,2024-01-23,21,6,2.7937572
11250,2024-02-13,2024-01-24,20,4,2.3107164
11251,2024-02-13,2024-01-25,19,3,1.9360877
11252,2024-02-13,2024-01-26,18,0,1.9035608
11253,2024-02-13,2024-01-27,17,1,2.6789901
11254,2024-02-13,2024-01-28,16,2,4.176772
11255,2024-02-13,2024-01-29,15,4,4.169182
11256,2024-02-13,2024-01-30,14,5,4.0971465
11257,2024-02-13,2024-01-31,13,4,3.0490723
11258,2024-02-13,2024-02-01,12,2,3.0757687
11259,2024-02-13,2024-02-02,11,1,3.5291247
11260,2024-02-13,2024-02-03,10,7,6.468857
11261,2024-02-13,2024-02-04,9,7,8.156455
11262,2024-02-13,2024-02-05,8,9,8.229071
11263,2024-02-13,2024-02-06,7,4,8.486166
11264,2024-02-13,2024-02-07,6,6,7.134382
11265,2024-02-13,2024-02-08,5,5,6.9842105
11266,2024-02-13,2024-02-09,4,8,8.376979
11267,2024-02-13,2024-02-10,3,12,10.671969
11268,2024-02-13,2024-02-11,2,10,10.187316
11269,2024-02-13,2024-02-12,1,6,6.5485425
11270,2024-02-13,2024-02-13,0,0,1.6697643
11271,2024-02-14,2024-01-15,30,4,2.449421
11272,2024-02-14,2024-01-16,29,2,2.432201
11273,2024-02-14,2024-01-17,28,1,2.0807903
11274,2024-02-14,2024-01-18,27,0,1.8704784
11275,2024-02-14,2024-01-19,26,0,1.9077666
11276,2024-02-14,2024-01-20,25,2,2.0458956
11277,2024-02-14,2024-01-21,24,2,2.6909237
11278,2024-02-14,2024-01-22,23,3,2.8855295
11279,2024-02-14,2024-01-23,22,4,2.7428563
11280,2024-02-14,2024-01-24,21,4,1.9838043
11281,2024-02-14,2024-01-25,20,3,1.8443568
11282,2024-02-14,2024-01-26,19,0,1.6626332
11283,2024-02-14,2024-01-27,18,0,1.9776367
11284,2024-02-14,2024-01-28,17,0,3.4831665
11285,2024-02-14,2024-01-29,16,2,4.202096
11286,2024-02-14,2024-01-30,15,4,4.0132456
11287,2024-02-14,2024-01-31,14,4,2.890575
11288,2024-02-14,2024-02-01,13,4,2.8139906
11289,2024-02-14,2024-02-02,12,3,3.1233752
11290,2024-02-14,2024-02-03,11,8,5.059368
11291,2024-02-14,2024-02-04,10,6,7.7234282
11292,2024-02-14,2024-02-05,9,11,7.9844937
11293,2024-02-14,2024-02-06,8,10,8.452852
11294,2024-02-14,2024-02-07,7,11,7.2320027
11295,2024-02-14,2024-02-08,6,7,6.940993
11296,2024-02-14,2024-02-09,5,8,7.209456
11297,2024-02-14,2024-02-10,4,16,8.979918
11298,2024-02-14,2024-02-11,3,21,9.981578
11299,2024-02-14,2024-02-12,2,16,8.817712
11300,2024-02-14,2024-02-13,1,7,5.100363
11301,2024-02-14,2024-02-14,0,0,0.8627922
11302,2024-02-15,2024-01-16,30,0,1.6255355
11303,2024-02-15,2024-01-17,29,0,1.3244134
11304,2024-02-15,2024-01-18,28,0,1.2441957
11305,2024-02-15,2024-01-19,27,0,1.1843705
11306,2024-02-15,2024-01-20,26,0,1.5385252
11307,2024-02-15,2024-01-21,25,0,1.7188659
11308,2024-02-15,2024-01-22,24,0,1.9089555
11309,2024-02-15,2024-01-23,23,2,1.9658724
11310,2024-02-15,2024-01-24,22,2,1.3558366
11311,2024-02-15,2024-01-25,21,2,1.2579825
11312,2024-02-15,2024-01-26,20,0,1.3149488
11313,2024-02-15,2024-01-27,19,0,1.6529554
11314,2024-02-15,2024-01-28,18,0,2.0107315
11315,2024-02-15,2024-01-29,17,1,2.5966032
11316,2024-02-15,2024-01-30,16,1,2.7669756
11317,2024-02-15,2024-01-31,15,1,2.1531239
11318,2024-02-15,2024-02-01,14,0,1.855062
11319,2024-02-15,2024-02-02,13,0,1.9205933
11320,2024-02-15,2024-02-03,12,2,2.4215202
11321,2024-02-15,2024-02-04,11,2,3.5631566
11322,2024-02-15,2024-02-05,10,7,3.409045
11323,2024-02-15,2024-02-06,9,7,3.8233492
11324,2024-02-15,2024-02-07,8,7,3.3833258
11325,2024-02-15,2024-02-08,7,2,3.4763145
11326,2024-02-15,2024-02-09,6,0,4.1835246
11327,2024-02-15,2024-02-10,5,3,5.1314654
11328,2024-02-15,2024-02-11,4,6,6.3101754
11329,2024-02-15,2024-02-12,3,13,6.935854
11330,2024-02-15,2024-02-13,2,10,6.1146946
11331,2024-02-15,2024-02-14,1,7,4.064273
11332,2024-02-15,2024-02-15,0,0,0.79292727
11333,2024-02-16,2024-01-17,30,1,1.3574274
11334,2024-02-16,2024-01-18,29,1,1.23755
11335,2024-02-16,2024-01-19,28,0,1.2237558
11336,2024-02-16,2024-01-20,27,0,1.4644835
11337,2024-02-16,2024-01-21,26,1,1.6069318
11338,2024-02-16,2024-01-22,25,1,1.6555221
11339,2024-02-16,2024-01-23,24,1,1.6638573
11340,2024-02-16,2024-01-24,23,1,1.3770131
11341,2024-02-16,2024-01-25,22,1,1.3008362
11342,2024-02-16,2024-01-26,21,1,1.3973341
